,ticker,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
290,NASDAQ:DXCM,DXCM,"DexCom, Inc.",dexcom,stock,['common'],328872654.0,USD,77.85,100,1,false,0,-1.2807506974385052,4224440,0.8768005956309659,30529285897.58559,USD,54.501540184822176,1.4284,-11.979295045600205,0.0,Health technology,america,Health Technology,1.224138
291,NYSE:KMI,KMI,"Kinder Morgan, Inc.",kinder-morgan,stock,['common'],328194090.29,USD,26.89,100,1,false,0,0.0,12205061,0.6602578927932202,59751659730.0,USD,22.06268460781096,1.2188,11.316101927116643,4.31387132763109,Industrial services,america,Industrial Services,1.52381
292,NASDAQ:IREN,IREN,IREN Limited,iris-energy,stock,['common'],326357374.97999996,USD,17.97,100,1,false,0,-2.601626016260165,18161234,0.9518156717845593,4330150521.99187,USD,,-0.2273,-24.13981430912069,0.0,Technology services,america,Technology Services,1.208333
293,NYSE:CMI,CMI,Cummins Inc.,cummins,stock,['common'],326125648.29,USD,388.31,100,1,false,0,0.3307237165077719,839859,0.7744723159890649,53503691587.725105,USD,18.262840802735358,21.2623,54.082453457784084,1.88099113763791,Producer manufacturing,america,Producer Manufacturing,1.673913
294,NYSE:BROS,BROS,Dutch Bros Inc.,dutch-bros,stock,['common'],325791618.04,USD,67.48,100,1,false,0,2.1186440677966187,4827973,1.006114807385766,11099254148.330507,USD,143.3000637077936,0.4709,86.42121931908156,0.0,Consumer services,america,Consumer Services,1.184211
295,NYSE:HPE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,stock,['common'],325158700.71,USD,20.59,100,1,false,0,-1.0571840461316622,15792069,1.0056012419426708,27018518019.65449,USD,21.272858766401487,0.9679,-29.44306750255139,2.49879865449303,Electronic technology,america,Electronic Technology,1.571429
296,NASDAQ:GLXY,GLXY,Galaxy Digital Inc.,galaxy-digital,stock,['common'],324812434.88,USD,28.48,100,1,false,0,2.519798416126707,11404931,1.1398501902971665,10716641374.771158,USD,,-2.2234784,-182.97275812389188,0.0,Finance,america,Finance,1.076923
297,NYSE:SLB,SLB,Schlumberger N.V.,schlumberger,stock,['common'],324290072.72999996,USD,32.37,100,1,false,0,-1.5211439002129603,10018229,0.7542354797329408,48583081134.53574,USD,11.0886544258701,2.9192,-4.513934318984688,3.40736233647703,Industrial services,america,Industrial Services,1.181818
298,NYSE:MSCI,MSCI,MSCI Inc.,msci,stock,['common'],323047363.29,USD,549.39,100,1,false,0,0.4957196165947239,588011,0.5817172843570839,42503685543.3449,USD,36.39790645289519,15.094,1.1282628504046746,1.24387210068047,Technology services,america,Technology Services,1.404762
299,NYSE:GPN,GPN,Global Payments Inc.,global-payments,stock,['common'],322260399.53,USD,80.83,100,1,false,0,-0.20987654320987864,3986891,1.5023855308818947,19609933243.16037,USD,14.13581434392543,5.7181,4.815412252080502,1.23456790123457,Commercial services,america,Commercial Services,1.71875
300,NYSE:USB,USB,U.S. Bancorp,us-bancorp,stock,['common'],320898483.52000004,USD,44.56,100,1,false,0,-0.6687472135532706,7201492,0.8842566930472151,69343802974.71066,USD,10.664879613230577,4.1782,32.59075907590761,4.45831475702185,Finance,america,Finance,1.518519
301,NASDAQ:IDXX,IDXX,"IDEXX Laboratories, Inc.",idexx-laboratories,stock,['common'],320752693.59000003,USD,652.11,100,1,false,0,-0.9041728717745998,491869,0.43209345121498915,52171859556.90672,USD,54.278270712989624,12.0142,19.09279249809181,0.0,Health technology,america,Health Technology,1.53125
302,NASDAQ:TER,TER,"Teradyne, Inc.",teradyne,stock,['common'],318498007.16,USD,104.68,100,1,false,0,-2.5960733227877473,3042587,0.4689634165664493,16651817529.399088,USD,36.31065940545979,2.8829,-5.105332455562872,0.446636270587141,Electronic technology,america,Electronic Technology,1.6
303,NASDAQ:KDP,KDP,Keurig Dr Pepper Inc.,keurig-dr-pepper,stock,['common'],318301265.28,USD,34.62,100,1,false,0,0.5810575246949324,9194144,0.9557021825010446,47029027679.09529,USD,30.715996805962202,1.1271,-28.136954858454477,2.67286461359675,Consumer non-durables,america,Consumer Non-Durables,1.363636
304,NYSE:LYB,LYB,LyondellBasell Industries NV,lyondellbasell,stock,['common'],317537725.6,USD,48.34,100,1,false,0,-1.4675907052588644,6568840,0.9825971655427556,15548485903.524258,USD,63.41335432244524,0.7623,-89.2712379665597,10.9865470852018,Process industries,america,Process Industries,1.86
305,NYSE:APD,APD,"Air Products and Chemicals, Inc.",air-products-and-chemicals,stock,['common'],316648262.25,USD,283.95,100,1,false,0,-1.658931911061862,1115155,1.1490658877598008,63194102420.10563,USD,40.817940056062675,6.9565,-39.54549404710176,2.46588626445938,Process industries,america,Process Industries,1.42
306,NYSE:GD,GD,General Dynamics Corporation,general-dynamics,stock,['common'],316400723.1,USD,314.93,100,1,false,0,0.2546716327635092,1004670,0.8948589101064358,84714076140.07854,USD,21.14646003437903,14.8928,16.091514986163617,1.85910291917359,Electronic technology,america,Electronic Technology,1.666667
307,NYSE:SRE,SRE,DBA Sempra,sempra-energy,stock,['common'],316035121.90000004,USD,80.9,100,1,false,0,-0.9913107330803919,3906491,0.9488485532934836,52785017548.11407,USD,19.589326359630007,4.1298,-11.82423776582116,3.09631624036226,Utilities,america,Utilities,1.5625
308,NASDAQ:CTSH,CTSH,Cognizant Technology Solutions Corporation,cognizant,stock,['common'],314495997.90000004,USD,69.15,100,1,false,0,-0.6179936763437663,4548026,0.8548009372083135,33772579798.3961,USD,14.041749583722538,4.9246,12.272302396096928,1.75337740730095,Technology services,america,Technology Services,1.740741
309,NYSE:TRGP,TRGP,"Targa Resources, Inc.",targa-resources,stock,['common'],312216535.47,USD,166.11,100,1,false,0,0.6178448119207767,1879577,1.1796392378568663,35745519738.425224,USD,23.784023711000703,6.9841,46.40798272645327,2.12005572717911,Utilities,america,Utilities,1.136364
310,NYSE:DOCN,DOCN,"DigitalOcean Holdings, Inc.",digitalocean,stock,['common'],310034857.44,USD,29.56,100,1,false,0,-10.559757942511343,10488324,3.022833359325016,2691068392.67171,USD,23.217090794847625,1.2732,78.14467608786904,0.0,Technology services,america,Technology Services,1.428571
311,NASDAQ:NTRA,NTRA,"Natera, Inc.",natera,stock,['common'],309663564.08,USD,157.04,100,1,false,0,3.349786113853244,1971877,0.9928328304579832,21443275291.12524,USD,,-1.9013,22.874411812429006,0.0,Health services,america,Health Services,1.195652
312,NYSE:DG,DG,Dollar General Corporation,dollar-general,stock,['common'],308821187.05,USD,114.55,100,1,false,0,-1.5216643741402993,2695951,0.9168618689501024,25209087440.743637,USD,21.84692846108367,5.2433,-23.64163280760773,2.02888583218707,Retail trade,america,Retail Trade,1.75
313,NYSE:OSCR,OSCR,"Oscar Health, Inc.",oscar-health,stock,['common'],307678969.36,USD,15.61,100,1,false,0,0.9702457956015431,19710376,0.9719309046543517,3421134351.243208,USD,,-0.8192,-548.6144101346002,0.0,Health services,america,Health Services,2.25
314,NYSE:MLNK,MLNK,"MeridianLink, Inc.",project-angel-parent,stock,['common'],303195732.22,USD,19.78,100,1,false,0,24.55919395465995,15328399,62.1005088074039,1526826408.4508817,USD,,-0.3832,28.266566828903038,0.0,Technology services,america,Technology Services,2.0
315,NYSE:FERG,FERG,Ferguson Enterprises Inc.,ferguson,stock,['common'],302707099.76,USD,222.62,100,1,false,0,-0.4160143144710386,1359748,1.399723688630171,43896441558.3439,USD,27.789289726625892,8.011,-12.384889647177205,1.46723328114516,Distribution services,america,Distribution Services,1.386364
316,NYSE:KEY,KEY,KeyCorp,keycorp,stock,['common'],302648678.91,USD,17.37,100,1,false,0,-1.3628620102214561,17423643,0.49587719356513754,19046481307.2828,USD,,-0.0678,-108.83272537780093,4.65644520159001,Finance,america,Finance,1.557692
317,NYSE:MCO,MCO,Moody's Corporation,moodys,stock,['common'],302552232.90000004,USD,511.66,100,1,false,0,-0.7044576840225774,591315,0.7233818030479378,91791796962.92493,USD,43.48520775434929,11.7663,16.17021276595743,0.694754410137981,Commercial services,america,Commercial Services,1.653846
318,NYSE:AIG,AIG,"American International Group, Inc. New",american-international,stock,['common'],301928820.84,USD,78.63,100,1,false,0,0.6399590426212722,3839868,0.8557612328038707,43561320817.869576,USD,14.574065836298931,5.3952,-5.803477896501149,2.1118648406502,Finance,america,Finance,1.547619
319,NASDAQ:GEHC,GEHC,GE HealthCare Technologies Inc.,ge-healthcare-technologies,stock,['common'],301497081.0,USD,73.0,100,1,false,0,1.3888888888888888,4130097,0.788953120093037,33329029083.236115,USD,14.944623006530596,4.8847,41.74985490423678,0.1875,Health technology,america,Health Technology,1.210526
320,NASDAQ:DPZ,DPZ,Domino's Pizza Inc,dominos-pizza,stock,['common'],299164546.44,USD,440.54,100,1,false,0,0.11362603399690938,679086,1.034544221393069,14957265562.431053,USD,25.57695322251961,17.2241,5.9123387404228165,1.47713844195982,Consumer services,america,Consumer Services,1.569444
321,NASDAQ:CART,CART,Maplebear Inc.,maplebear,stock,['common'],298563232.93,USD,51.77,100,1,false,0,1.0935364186682333,5767109,1.1093969357600717,13498234151.287054,USD,29.88512382381805,1.7323,,0.0,Transportation,america,Transportation,1.529412
322,NYSE:EMR,EMR,Emerson Electric Company,emerson,stock,['common'],298099487.44,USD,131.96,100,1,false,0,-0.5876148862437857,2259014,0.46284487158767224,74267089462.35617,USD,28.345577179189757,4.6554,59.84206008583691,1.58769022148561,Electronic technology,america,Electronic Technology,1.370968
323,NYSE:CL,CL,Colgate-Palmolive Company,colgate-palmolive,stock,['common'],296920977.15,USD,84.455,100,1,false,0,-0.27748258353996863,3515730,0.600009594746871,68258291759.60378,USD,23.737984147506886,3.5578,3.4123939076851517,2.40878498051718,Consumer non-durables,america,Consumer Non-Durables,1.595238
324,NYSE:PNC,PNC,"PNC Financial Services Group, Inc. (The)",pnc-financial,stock,['common'],296316183.07,USD,188.53,100,1,false,0,-0.6377147675766881,1571719,1.027391010081083,74244506189.81895,USD,12.881251708116972,14.636,22.652498554416773,3.42574048698219,Finance,america,Finance,1.461538
325,NASDAQ:ODFL,ODFL,"Old Dominion Freight Line, Inc.",old-dominion,stock,['common'],296189843.36,USD,143.02,100,1,false,0,-0.9968157275370328,2070968,0.7820060755749749,30058248293.23328,USD,27.933048182652684,5.1201,-12.217326452586283,0.747611795652776,Transportation,america,Transportation,1.814815
326,NYSE:PRMB,PRMB,Primo Brands Corporation,primo-water,stock,['common'],294835341.9,USD,24.09,100,1,false,0,1.6884761502743713,12238910,1.4632816194958225,8998120263.598988,USD,,-0.1156,-107.31645569620252,1.60405234276066,Consumer non-durables,america,Consumer Non-Durables,1.125
327,NASDAQ:CLSK,CLSK,"CleanSpark, Inc.",cleanspark,stock,['common'],292471333.97999996,USD,9.87,100,1,false,0,-1.9860973187686302,29632354,1.507661857525998,2774292817.891757,USD,11.24273835288757,0.8779,,0.0,Technology services,america,Technology Services,1.115385
328,NYSE:LEN,LEN,Lennar Corporation,lennar,stock,['common'],290741260.7,USD,120.53,100,1,false,0,-0.26479106330160795,2412190,0.9472023409604865,31061482905.49442,USD,9.964698198533362,12.0957,-17.776735459662287,1.65494414563508,Consumer durables,america,Consumer Durables,1.738095
329,NYSE:BK,BK,The Bank of New York Mellon Corporation,bank-of-new-york-mellon,stock,['common'],290464637.44,USD,103.27,100,1,false,0,0.17460471432727964,2812672,0.8334987634598114,72830213144.55486,USD,15.772673122155359,6.5474,51.37097147084661,1.88185080997187,Finance,america,Finance,1.526316
330,NYSE:U,U,Unity Software Inc.,unity,stock,['common'],289954312.04999995,USD,33.19,100,1,false,0,-0.18045112781955572,8736195,0.5453990396733672,14023368547.001501,USD,,-1.0648,48.104103713812265,0.0,Technology services,america,Technology Services,1.564516
331,NASDAQ:TSCO,TSCO,Tractor Supply Company,tractor-supply,stock,['common'],288730203.39,USD,59.53,100,1,false,0,0.4556193047586958,4850163,1.0208448029811539,31548021435.18782,USD,29.280409227288377,2.0331,-1.9200154373100513,1.5187310158623,Retail trade,america,Retail Trade,1.606061
332,NYSE:MLM,MLM,"Martin Marietta Materials, Inc.",martin-marietta,stock,['common'],286621956.87,USD,599.93,100,1,false,0,-1.79892620965102,477759,0.9445351343646349,36179379710.294365,USD,33.23730325375763,18.0499,-45.28492917314612,0.517252668107117,Non-energy minerals,america,Non-Energy Minerals,1.413043
333,NYSE:RF,RF,Regions Financial Corporation,regions-financial,stock,['common'],286289144.84999996,USD,24.63,100,1,false,0,-1.163723916532916,11623595,0.8156006688972457,21977554717.82504,USD,11.48037661974457,2.1454,20.52131902702095,4.01284109149278,Finance,america,Finance,1.648148
334,NASDAQ:WULF,WULF,TeraWulf Inc.,terawulf,stock,['common'],286096865.40000004,USD,5.4,100,1,false,0,7.355864811133203,52980901,1.6305466160071609,2076753767.4751492,USD,,-0.3438,-77.9503105590062,0.0,Technology services,america,Technology Services,1.083333
335,NASDAQ:DLTR,DLTR,"Dollar Tree, Inc.",dollar-tree,stock,['common'],283887788.25,USD,114.29,100,1,false,0,-1.575955907681707,2483925,0.8549980689677962,23851845379.60971,USD,,-13.8775,-202.02620353443018,0.0,Retail trade,america,Retail Trade,1.611111
336,NYSE:WAB,WAB,Westinghouse Air Brake Technologies Corporation,wabtec,stock,['common'],283205617.11,USD,191.91,100,1,false,0,0.2559816111169204,1475721,0.8499909196204108,32807622689.87917,USD,28.64157363739478,6.7004,17.164440092327066,0.47017030613311,Producer manufacturing,america,Producer Manufacturing,1.461538
337,NYSE:MPC,MPC,Marathon Petroleum Corporation,marathon-petroleum,stock,['common'],282949617.22,USD,158.59,100,1,false,0,-1.398905744839592,1784158,1.0992467191715865,48214582197.9773,USD,23.493074587067625,6.7505,-64.53190840978111,2.21027107684656,Energy minerals,america,Energy Minerals,1.590909
338,NYSE:BRO,BRO,"Brown & Brown, Inc.",brown-and-brown,stock,['common'],281904121.4,USD,94.6,100,1,false,0,1.0144153764014827,2979959,0.5971198310151673,31203129762.86599,USD,27.279543226252954,3.4678,-0.18134193028410156,0.619327282434597,Finance,america,Finance,1.75
339,NYSE:DUK,DUK,Duke Energy Corporation (Holding Company),duke-energy,stock,['common'],281860227.0,USD,125.56,100,1,false,0,0.1915097350782071,2244825,0.5690815273980119,97638525789.70892,USD,20.5284154077562,6.1164,9.902431135787827,3.33546121927865,Utilities,america,Utilities,1.595238
340,NYSE:DVN,DVN,Devon Energy Corporation,devon-energy,stock,['common'],280761898.95,USD,32.87,100,1,false,0,-1.2319711538461648,8541585,0.9726958679552792,20865874833.549576,USD,7.362856438859396,4.4643,-19.07662189352331,3.42548076923077,Energy minerals,america,Energy Minerals,1.342857
341,NASDAQ:TXRH,TXRH,"Texas Roadhouse, Inc.",texas-roadhouse,stock,['common'],280476489.16,USD,174.86,100,1,false,0,1.1687109465401586,1604006,1.4857114275697547,11600502342.443764,USD,26.66849682772084,6.5568,18.98522846876928,1.49271002082851,Consumer services,america,Consumer Services,1.666667
342,NYSE:VLO,VLO,Valero Energy Corporation,valero-energy,stock,['common'],279650859.05,USD,131.77,100,1,false,0,-1.1403706204516333,2122265,0.7583280247471418,40934580869.628555,USD,54.6400729805938,2.4116,-86.21659312772914,3.34608747843049,Energy minerals,america,Energy Minerals,1.454545
343,NASDAQ:CRDO,CRDO,Credo Technology Group Holding Ltd,credo-technology-ltd,stock,['common'],279504705.28999996,USD,118.57,100,1,false,0,-1.5281122830329734,2357297,0.557622715534062,20351572454.382862,USD,425.43954072479363,0.2787,,0.0,Technology services,america,Technology Services,1.153846
344,NYSE:BURL,BURL,"Burlington Stores, Inc.",burlington,stock,['common'],278853117.96,USD,270.44,100,1,false,0,-0.30229300302292755,1031109,1.1025610180556022,17061156533.185137,USD,33.19381881113989,8.1473,36.32226219359156,0.0,Retail trade,america,Retail Trade,1.111111
345,NYSE:VMC,VMC,Vulcan Materials Company (Holding Company),vulcan-materials,stock,['common'],278421052.56,USD,285.24,100,1,false,0,-0.44674019265669856,976094,0.8242799349894923,37687094171.704735,USD,39.87307267567832,7.1537,4.314794832161912,0.663129973474801,Non-energy minerals,america,Non-Energy Minerals,1.4
346,NYSE:IFF,IFF,"International Flavors & Fragrances, Inc.",international-flavors-and-fragrances,stock,['common'],278113957.68,USD,63.46,100,1,false,0,-0.1573316551290142,4382508,1.6108072564666949,16263978375.56073,USD,,-1.5454,83.25205366625485,2.51730648206419,Consumer non-durables,america,Consumer Non-Durables,1.477273
347,NYSE:WMB,WMB,"Williams Companies, Inc. (The)",williams,stock,['common'],276621238.18,USD,58.06,100,1,false,0,0.2936603903955808,4764403,0.6210117156124755,70901557248.40007,USD,29.293642785065593,1.982,-14.17684246990561,3.36845741924339,Industrial services,america,Industrial Services,1.54
348,NASDAQ:FSLR,FSLR,"First Solar, Inc.",first-solar,stock,['common'],274778073.96,USD,182.13,100,1,false,0,-1.3647441104792906,1508692,0.5769185837638641,19533013875.563766,USD,15.575186426763358,11.6936,4.446310223476659,0.0,Electronic technology,america,Electronic Technology,1.205882
349,NYSE:EQT,EQT,EQT Corporation,eqt,stock,['common'],272780790.92,USD,51.82,100,1,false,0,1.0333398323259917,5264006,0.689051377478761,32338634671.527386,USD,27.873702329083965,1.8591,17.91830521375111,1.22830961201014,Energy minerals,america,Energy Minerals,1.327586
350,NYSE:OKE,OKE,"ONEOK, Inc.",oneok,stock,['common'],271132237.65000004,USD,73.65,100,1,false,0,-1.0878323932312493,3681361,0.9028676172947554,46381527463.29977,USD,14.357564769869585,5.1297,11.850769700405563,5.42573193661026,Industrial services,america,Industrial Services,1.368421
351,NYSE:PEG,PEG,Public Service Enterprise Group Incorporated,public-service-enterprise,stock,['common'],269600658.20000005,USD,86.54,100,1,false,0,-1.3001824817518253,3115330,1.1664782401651212,43190361060.643936,USD,21.853535353535356,3.96,19.927316777710477,2.80565693430657,Utilities,america,Utilities,1.722222
352,NYSE:CNC,CNC,Centene Corporation,centene,stock,['common'],269515899.25,USD,25.25,100,1,false,0,-1.32864400156311,10673897,0.5933323123813037,12401108212.504885,USD,6.242891756910448,4.0446,-23.264020642027784,0.0,Health services,america,Health Services,1.782609
353,NYSE:SYY,SYY,Sysco Corporation,sysco,stock,['common'],269479702.73,USD,79.87,100,1,false,0,-0.9671419714817124,3373979,0.8367011134740914,38717117291.64241,USD,21.380196482586932,3.7357,-3.964112187973981,2.56664600123993,Distribution services,america,Distribution Services,1.525
354,NYSE:LHX,LHX,"L3Harris Technologies, Inc.",l3-harris,stock,['common'],269392532.08,USD,270.32,100,1,false,0,0.22245291413316245,996569,0.7817102966512642,50575467337.2223,USD,30.181432479205046,8.9565,43.36822896657702,1.74996292451431,Electronic technology,america,Electronic Technology,1.395833
355,NYSE:NCLH,NCLH,Norwegian Cruise Line Holdings Ltd.,norwegian-cruise-line,stock,['common'],268591469.58,USD,23.73,100,1,false,0,-1.1249999999999982,11318646,0.6514599940403849,10724467461.11125,USD,17.08054415892896,1.3893,77.16143840856924,0.0,Consumer services,america,Consumer Services,1.416667
356,NASDAQ:BTAI,BTAI,"BioXcel Therapeutics, Inc.",bioxcel-therapeutics,stock,['common'],267768371.20000002,USD,6.4,100,1,false,0,58.41584158415842,41838808,1.2273173110628892,38758694.65346535,USD,,-13.5248,83.68823750759819,0.0,Health technology,america,Health Technology,1.5
357,NASDAQ:APLD,APLD,Applied Digital Corporation,applied-digital,stock,['common'],267360211.69,USD,14.03,100,1,false,0,-1.1971830985915488,19056323,0.446847472527823,3669122827.5929575,USD,,-1.0965,12.061913545593061,0.0,Technology services,america,Technology Services,1.0
358,NASDAQ:ROP,ROP,"Roper Technologies, Inc.",roper-technologies,stock,['common'],266344168.76000002,USD,527.48,100,1,false,0,-1.2912159886223245,504937,0.9306192965962546,56764139841.94386,USD,37.06868684029291,14.2298,6.553547092387639,0.603503125116958,Technology services,america,Technology Services,1.525
359,NYSE:TGNA,TGNA,TEGNA Inc,tegna,stock,['common'],265878045.86,USD,19.87,100,1,false,0,29.784454604833442,13380878,7.458456392575727,3196632423.4154143,USD,7.14799625872365,2.7798,14.4751472223366,3.26583932070542,Consumer services,america,Consumer Services,1.285714
360,NASDAQ:ROKU,ROKU,"Roku, Inc.",roku,stock,['common'],265669819.29,USD,81.99,100,1,false,0,-1.4661699314986167,3240271,0.5257823221908282,12079638684.478067,USD,,-0.424,87.75592711311329,0.0,Technology services,america,Technology Services,1.5
361,NASDAQ:TMDX,TMDX,"TransMedics Group, Inc.",transmedics,stock,['common'],264751322.22,USD,127.26,100,1,false,0,11.144104803493454,2080397,1.3316000659784333,4338338566.74131,USD,65.80825318026683,1.9338,5316.806722689075,0.0,Health technology,america,Health Technology,1.35
362,NYSE:DD,DD,"DuPont de Nemours, Inc.",dupont-de-nemours,stock,['common'],262423962.3,USD,69.9,100,1,false,0,-0.8088548318433278,3754277,0.9681924535869271,29268296076.22393,USD,,-0.4667,-130.65554387808726,2.24208883212715,Process industries,america,Process Industries,1.175
363,NYSE:TEL,TEL,TE Connectivity plc,te-connectivity,stock,['common'],262073619.96,USD,199.86,100,1,false,0,-1.0496088721655492,1311286,0.6660138005952794,59054932609.790085,USD,41.26525302995891,4.8433,-56.41692462745662,1.31696207545302,Electronic technology,america,Electronic Technology,1.404762
364,NYSE:SYF,SYF,Synchrony Financial,synchrony,stock,['common'],262061260.79999998,USD,69.6,100,1,false,0,0.24485092899321254,3765248,1.035058773996044,25895206021.823414,USD,8.457173408508208,8.2297,14.264887605348282,1.51231456142878,Finance,america,Finance,1.44
365,NASDAQ:VKTX,VKTX,"Viking Therapeutics, Inc.",viking-therapeutics,stock,['common'],261614255.45999998,USD,38.19,100,1,false,0,0.7917656373713305,6850334,1.5959245661644006,4294273011.917656,USD,,-1.5348,-63.72946447621079,0.0,Health technology,america,Health Technology,1.117647
366,NASDAQ:LYFT,LYFT,"Lyft, Inc.",lyft,stock,['common'],261396201.58,USD,13.46,100,1,false,0,0.3728560775540694,19420223,0.8100586083186899,5661758935.967189,USD,61.48926450433988,0.2189,,0.0,Transportation,america,Transportation,1.72449
367,NYSE:HWM,HWM,Howmet Aerospace Inc.,howmet-aerospace,stock,['common'],260585140.68,USD,179.88,100,1,false,0,-0.4813278008298781,1448661,0.4335947882221387,72514361048.33858,USD,52.564214955728936,3.4221,51.735910965281775,0.199170124481328,Electronic technology,america,Electronic Technology,1.277778
368,NYSE:ECL,ECL,Ecolab Inc.,ecolab,stock,['common'],258082531.5,USD,273.5,100,1,false,0,0.23087917323267323,943629,0.7652615973185201,77571411072.1241,USD,36.57443934794528,7.4779,25.428135325986684,0.923516692930699,Process industries,america,Process Industries,1.576923
369,NYSE:DAL,DAL,"Delta Air Lines, Inc.",delta-air-lines,stock,['common'],257916117.0,USD,53.5,100,1,false,0,-0.2609992542878459,4820862,0.6956098776544333,34932737090.04474,USD,7.76048390606188,6.8939,-0.8756542244205339,1.18847874720358,Transportation,america,Transportation,1.24
370,NYSE:YUM,YUM,"Yum! Brands, Inc.",yum-brands,stock,['common'],257823259.53000003,USD,141.27,100,1,false,0,-0.007078142695350302,1825039,0.7055704622118454,39207464475.2735,USD,27.901327223890032,5.0632,-7.270795941540607,1.95356738391846,Consumer services,america,Consumer Services,1.693548
371,NASDAQ:CPRT,CPRT,"Copart, Inc.",copart,stock,['common'],257469483.73999998,USD,46.69,100,1,false,0,1.0934286023600637,5514446,0.9885552877254654,45146250522.91457,USD,30.859220092531395,1.513,6.0786650774731825,0.0,Retail trade,america,Retail Trade,1.538462
372,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,stock,['common'],257463024.39,USD,141.57,100,1,false,0,-0.7710100231302968,1818627,0.5070955941307944,126088164478.2976,USD,67.8927680798005,2.0852,-50.75222597482345,0.497651924020467,Finance,america,Finance,1.282609
373,NASDAQ:LCID,LCID,"Lucid Group, Inc.",lucid-group,stock,['common'],256542758.28,USD,2.19,100,1,false,0,2.8169014084507067,117142812,1.3089565657941282,6728764667.929578,USD,,-1.1533,3.9636938962444903,0.0,Consumer durables,america,Consumer Durables,2.117647
374,NYSE:CCJ,CCJ,Cameco Corporation,cameco,stock,['common'],255859581.96,USD,77.67,100,1,false,0,0.9750390015600624,3294188,0.7332581063245489,33816543332.359245,USD,86.3086884079664,0.8999094,108.31726042445815,0.150943396226415,Non-energy minerals,america,Non-Energy Minerals,1.175
375,NYSE:FLR,FLR,Fluor Corporation,fluor,stock,['common'],255426140.79000002,USD,41.67,100,1,false,0,-0.5251850083552133,6129737,0.8893669816336098,6736554102.630939,USD,1.7156055465893747,24.2888,941.275829546429,0.0,Industrial services,america,Industrial Services,1.545455
376,NYSE:D,D,"Dominion Energy, Inc.",dominion-energy,stock,['common'],255291168.99,USD,61.49,100,1,false,0,-0.5177155800032361,4151751,0.711773808307406,52477636598.40253,USD,21.244472084024324,2.8944,55.94827586206896,4.319689370652,Utilities,america,Utilities,1.96875
377,NASDAQ:FCNCA,FCNCA,"First Citizens BancShares, Inc.",first-citizens-bancshares,stock,['common'],255272520.45000002,USD,1848.93,100,1,false,0,1.137774665915441,138065,0.932295236391015,24349433273.445107,USD,10.911830370974966,169.4427,-6.80124461038271,0.409708281139744,Finance,america,Finance,1.46875
378,NASDAQ:MEDP,MEDP,"Medpace Holdings, Inc.",medpace-holdings,stock,['common'],255226933.97,USD,449.77,100,1,false,0,3.550132381719802,567461,1.3034709625284344,12635400124.77472,USD,33.44785787058727,13.4469,26.424602540357068,0.0,Commercial services,america,Commercial Services,2.107143
379,NASDAQ:ENPH,ENPH,"Enphase Energy, Inc.",enphase-energy,stock,['common'],253994343.98,USD,32.57,100,1,false,0,0.4007398273736207,7798414,1.0609835614508292,4258552665.4454374,USD,25.657791082401133,1.2694,38.732240437158474,0.0,Electronic technology,america,Electronic Technology,2.0
380,NYSE:MTD,MTD,"Mettler-Toledo International, Inc.",mettler-toledo-international,stock,['common'],253691613.45,USD,1256.49,100,1,false,0,0.04140226279289966,201905,1.0788405022709058,25882486007.070576,USD,31.825020516093733,39.4812,8.63883637804505,0.0,Health technology,america,Health Technology,1.71875
381,NYSE:CF,CF,"CF Industries Holdings, Inc.",cf-industries,stock,['common'],252031167.70999998,USD,82.63,100,1,false,0,2.125818811024594,3050117,0.9952743250969203,13383825148.026697,USD,10.80017775918858,7.6508,36.215215339968324,2.47188233840069,Process industries,america,Process Industries,1.886364
382,NASDAQ:WING,WING,Wingstop Inc.,wingstop,stock,['common'],251602932.9,USD,328.55,100,1,false,0,4.182521562658549,765798,0.6688386657882714,9174348864.705416,USD,54.90566353047344,5.9839,86.9851884257234,0.342465753424658,Consumer services,america,Consumer Services,1.464286
383,NYSE:EL,EL,"Estee Lauder Companies, Inc. (The)",estee-lauder,stock,['common'],251460552.68,USD,89.14,100,1,false,0,-1.7091189767339259,2820962,0.8416536637728229,32068291886.23531,USD,,-2.423,-236.2767154105737,1.88554416142904,Consumer non-durables,america,Consumer Non-Durables,1.810345
384,NYSE:CRBG,CRBG,Corebridge Financial Inc.,corebridge-financial-inc,stock,['common'],250457048.06000003,USD,33.34,100,1,false,0,0.12012012012013891,7512209,1.3922614066349197,17952932311.932137,USD,,-0.5395,-116.80371270167569,2.82282282282282,Finance,america,Finance,1.28125
385,NYSE:DECK,DECK,Deckers Outdoor Corporation,deckers-outdoor,stock,['common'],249731547.51,USD,100.47,100,1,false,0,-1.1900078678206214,2485633,0.7850875893563803,14904056748.00177,USD,15.428913664424583,6.5118,24.453873057737507,0.0,Consumer non-durables,america,Consumer Non-Durables,1.611111
