,ticker,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
201,NYSE:EL,EL,"Estee Lauder Companies, Inc. (The)",estee-lauder,stock,['common'],2631000000.0,USD,89.14,100,1,false,0,USD,-1.7091189767339259,2820962,32068291886.23531,,-2.423,-236.2767154105737,1.88554416142904,Consumer non-durables,Consumer Non-Durables,america,1.810345,0.8416536637728229
202,NYSE:RBLX,RBLX,Roblox Corporation,roblox,stock,['common'],2627196000.0,USD,130.74,100,1,false,0,USD,1.5771890296014304,6809750,90635120125.04654,,-1.4266,16.58773314623165,0.0,Technology services,Technology Services,america,1.528571,0.652720479723649
203,NYSE:THC,THC,Tenet Healthcare Corporation,tenet-healthcare,stock,['common'],2625000000.0,USD,166.63,100,1,false,0,USD,0.6341345573136749,852922,14721926946.845873,10.66718733995698,15.6208,-42.84961657788445,0.0,Health services,Health Services,america,1.288462,0.7202837620187761
204,NYSE:GPN,GPN,Global Payments Inc.,global-payments,stock,['common'],2618515000.0,USD,80.83,100,1,false,0,USD,-0.20987654320987864,3986891,19609933243.16037,14.13581434392543,5.7181,4.815412252080502,1.23456790123457,Commercial services,Commercial Services,america,1.71875,1.5023855308818947
205,NASDAQ:KHC,KHC,The Kraft Heinz Company,kraft-heinz,stock,['common'],2595000000.0,USD,27.43,100,1,false,0,USD,-1.188760806916433,13916422,32466127507.537098,,-4.4804,-386.2143860993995,5.76368876080692,Consumer non-durables,Consumer Non-Durables,america,1.977273,1.0740553941858644
206,NYSE:GRMN,GRMN,Garmin Ltd.,garmin-ltd,stock,['common'],2587246000.0,USD,228.99,100,1,false,0,USD,-1.4588174541698882,765933,44079188764.03124,28.2525817078136,8.1051,13.410385212755541,1.54918667699458,Electronic technology,Electronic Technology,america,2.35,0.6847478561985963
207,NYSE:BX,BX,Blackstone Inc.,blackstone,stock,['common'],2549449000.0,USD,170.07,100,1,false,0,USD,0.6867562607305646,2609243,207610286605.67892,45.906551137743946,3.7047,41.362994619758084,2.39772659996448,Finance,Finance,america,1.673913,0.8006915440363273
208,NYSE:TWLO,TWLO,Twilio Inc.,twilio,stock,['common'],2542600000.0,USD,92.44,100,1,false,0,USD,-6.313975879193275,7864272,14113205083.797302,758.9490968801313,0.1218,,0.0,Technology services,Technology Services,america,1.431034,1.8790472995805765
209,NASDAQ:AFRM,AFRM,"Affirm Holdings, Inc.",affirm,stock,['common'],2516129000.0,USD,72.97,100,1,false,0,USD,0.8848334024609437,4700496,23540120302.108253,,-0.2171,90.23743142368919,0.0,Finance,Finance,america,1.365385,0.8124425549216733
210,NYSE:NUE,NUE,Nucor Corporation,nucor,stock,['common'],2483000000.0,USD,137.72,100,1,false,0,USD,-0.9066052669448778,1474290,31778958370.478634,24.861449589313114,5.5395,-60.04543979227523,1.57576629730897,Non-energy minerals,Non-Energy Minerals,america,1.21875,0.7695556439796283
211,NYSE:SYK,SYK,Stryker Corporation,stryker,stock,['common'],2464000000.0,USD,376.67,100,1,false,0,USD,-0.24100852799405903,1129416,144003690094.44122,49.841874743625375,7.5573,-15.714397243009945,0.879283860373961,Health technology,Health Technology,america,1.382353,0.7876144191788578
212,NASDAQ:MDB,MDB,"MongoDB, Inc.",mongodb,stock,['common'],2453938000.0,USD,201.0,100,1,false,0,USD,-3.910507696720531,3127153,16424575673.118845,,-1.1506,59.06212196683982,0.0,Technology services,Technology Services,america,1.282051,1.2819736755260775
213,NASDAQ:INCY,INCY,Incyte Corporation,incyte,stock,['common'],2421738000.0,USD,79.19,100,1,false,0,USD,1.0205383339711662,2015772,15463917272.432323,18.002637082840774,4.3988,1139.447731755424,0.0,Health technology,Health Technology,america,1.633333,0.9809975440167809
214,NASDAQ:CCEP,CCEP,Coca-Cola Europacific Partners plc,coca-cola,stock,['common'],2418131000.02141,USD,94.51,100,1,false,0,USD,-0.2638243984803714,1368318,43548410961.5669,26.060221695251755,3.6266,-4.371901698133119,2.36386661038413,Consumer non-durables,Consumer Non-Durables,america,1.526316,0.6603512252073542
215,NASDAQ:NWS,NWS,News Corporation,news-corporation,stock,['common'],2403000000.0,USD,32.875,100,1,false,0,USD,-0.2276176024279297,902189,16909598347.549314,40.396903416072746,0.8138,75.46356188012074,0.606980273141123,Consumer services,Consumer Services,america,1.0,1.104530614063826
216,NYSE:CVNA,CVNA,Carvana Co.,carvana,stock,['common'],2396000000.0,USD,345.25,100,1,false,0,USD,-0.6646334445851083,2263068,74298987861.25345,86.44649206269719,3.9938,26.035092148447355,0.0,Retail trade,Retail Trade,america,1.5,0.5683377907457698
217,NYSE:CTVA,CTVA,"Corteva, Inc.",corteva,stock,['common'],2393000000.0,USD,72.465,100,1,false,0,USD,2.192920603582015,5965164,49210982272.57849,35.257626623850534,2.0553,59.06663570931041,0.958962064588916,Process industries,Process Industries,america,1.365385,1.3346665461435125
218,NYSE:ICE,ICE,Intercontinental Exchange Inc.,intercontinental-exchange,stock,['common'],2379000000.0,USD,185.93,100,1,false,0,USD,-0.2521459227467805,2036912,106430611350.5163,35.689880221130224,5.2096,28.93772893772894,0.997854077253219,Finance,Finance,america,1.363636,0.6365226872642683
219,NASDAQ:ADI,ADI,"Analog Devices, Inc.",analog-devices,stock,['common'],2376235000.0,USD,224.07,100,1,false,0,USD,0.05358338914936573,3479213,111194332538.1239,60.99964609479215,3.6733,-14.010487382368089,1.70573788792141,Electronic technology,Electronic Technology,america,1.361111,1.1292380388345171
220,NYSE:JHG,JHG,Janus Henderson Group plc,janus-henderson,stock,['common'],2351900000.0,USD,42.75,100,1,false,0,USD,0.16401124648547397,1143370,6668081590.171041,16.11201145743037,2.6533,-9.036991326408167,3.67853795688847,Finance,Finance,america,1.8,0.9290703535329773
221,NYSE:OXY,OXY,Occidental Petroleum Corporation,occidental-petroleum,stock,['common'],2342000000.0,USD,43.71,100,1,false,0,USD,-1.376353790613717,8899424,43029861538.57785,25.683060109289617,1.7019,-58.03787168992554,2.07581227436823,Energy minerals,Energy Minerals,america,1.803571,0.7481639163417898
222,NYSE:BIP,BIP,Brookfield Infrastructure Partners LP Limited Partnership,brookfield,stock,['common'],2342000000.0,USD,30.16,100,1,false,0,USD,0.1993355481727532,552120,19674043423.68106,1554.639175257732,0.0194,,5.54817275747508,Utilities,Utilities,america,1.272727,1.044139339611937
223,NYSE:APD,APD,"Air Products and Chemicals, Inc.",air-products-and-chemicals,stock,['common'],2324300000.0,USD,283.95,100,1,false,0,USD,-1.658931911061862,1115155,63194102420.10563,40.817940056062675,6.9565,-39.54549404710176,2.46588626445938,Process industries,Process Industries,america,1.42,1.1490658877598008
224,NYSE:ZIM,ZIM,ZIM Integrated Shipping Services Ltd.,zim-integrated-shipping,stock,['common'],2311500000.0,USD,17.81,100,1,false,0,USD,14.903225806451607,23429343,2145348150.836129,0.9120517836475925,19.5274,,49.3548387096774,Transportation,Transportation,america,2.5625,7.413038631841852
225,NASDAQ:EEFT,EEFT,"Euronet Worldwide, Inc.",euronet-worldwide,stock,['common'],2307000000.0,USD,92.67,100,1,false,0,USD,1.1349994543271922,384861,3799114610.600568,12.667969871365495,7.3153,27.023788852231277,0.0,Commercial services,Commercial Services,america,1.363636,0.6702965156549864
226,NASDAQ:IONS,IONS,"Ionis Pharmaceuticals, Inc.",ionis-pharmaceuticals,stock,['common'],2292969000.0,USD,40.84,100,1,false,0,USD,-1.921229586935632,1799768,6509537956.583095,,-1.8517,26.70308356093893,0.0,Health technology,Health Technology,america,1.344828,0.711921463041628
227,NYSE:MCO,MCO,Moody's Corporation,moodys,stock,['common'],2290000000.0,USD,511.66,100,1,false,0,USD,-0.7044576840225774,591315,91791796962.92493,43.48520775434929,11.7663,16.17021276595743,0.694754410137981,Commercial services,Commercial Services,america,1.653846,0.7233818030479378
228,NYSE:RL,RL,Ralph Lauren Corporation,ralph-lauren,stock,['common'],2278200000.0,USD,288.56,100,1,false,0,USD,0.10407271213488219,595331,17484345942.188026,23.034124925164637,12.5275,20.78657102086466,1.175154374523,Consumer non-durables,Consumer Non-Durables,america,1.368421,0.675334731576647
229,NYSE:WLK,WLK,Westlake Corporation,westlake-chemical,stock,['common'],2277000000.0,USD,76.89,100,1,false,0,USD,-2.6708860759493662,1002692,9860855054.034683,,-0.5298,-125.42348481213111,2.65822784810127,Process industries,Process Industries,america,1.425,0.6365485247217942
230,NYSE:COR,COR,"Cencora, Inc.",amerisourcebergen,stock,['common'],2275326000.0,USD,290.7,100,1,false,0,USD,1.9534948970644945,1839164,56360297382.896225,29.904638459401905,9.7209,5.524316109422498,0.757549188089643,Distribution services,Distribution Services,america,1.394737,1.434200886411515
231,NYSE:FLR,FLR,Fluor Corporation,fluor,stock,['common'],2271000000.0,USD,41.67,100,1,false,0,USD,-0.5251850083552133,6129737,6736554102.630939,1.7156055465893747,24.2888,941.275829546429,0.0,Industrial services,Industrial Services,america,1.545455,0.8893669816336098
232,NYSE:BILL,BILL,"BILL Holdings, Inc.",bill-com,stock,['common'],2265840000.0,USD,39.12,100,1,false,0,USD,-3.9764359351988325,3217255,4030421794.96318,,-0.0211,97.3294519681053,0.0,Technology services,Technology Services,america,1.444444,1.5592414884133357
233,NASDAQ:ROKU,ROKU,"Roku, Inc.",roku,stock,['common'],2253276000.0,USD,81.99,100,1,false,0,USD,-1.4661699314986167,3240271,12079638684.478067,,-0.424,87.75592711311329,0.0,Technology services,Technology Services,america,1.5,0.5257823221908282
234,NASDAQ:AXON,AXON,"Axon Enterprise, Inc.",axon-enterprise,stock,['common'],2242700000.0,USD,818.69,100,1,false,0,USD,-2.82611275964391,615715,64270800235.28038,202.3805403801943,4.0453,6.871499524463701,0.0,Electronic technology,Electronic Technology,america,1.275,0.7748527947694369
235,NASDAQ:FLEX,FLEX,Flex Ltd.,flex,stock,['common'],2239000000.0,USD,50.16,100,1,false,0,USD,-0.3575685339690242,2862037,18826293484.557804,22.028018093188706,2.2771,2.1854245198348474,0.0,Electronic technology,Electronic Technology,america,1.291667,0.6946003890876818
236,NYSE:GAP,GAP,"Gap, Inc. (The)",gap,stock,['common'],2220000000.0,USD,19.7,100,1,false,0,USD,-0.5050505050505122,6860760,7349409723.656565,8.583877995642702,2.295,27.869400490305324,3.18181818181818,Retail trade,Retail Trade,america,1.55,0.9566887488547153
237,NYSE:EMR,EMR,Emerson Electric Company,emerson,stock,['common'],2219000000.0,USD,131.96,100,1,false,0,USD,-0.5876148862437857,2259014,74267089462.35617,28.345577179189757,4.6554,59.84206008583691,1.58769022148561,Electronic technology,Electronic Technology,america,1.370968,0.46284487158767224
238,NYSE:IT,IT,"Gartner, Inc.",gartner,stock,['common'],2197536000.0,USD,225.98,100,1,false,0,USD,-1.3187772925764236,2008860,17114774742.922186,13.89978963943461,16.2578,54.79785957762841,0.0,Technology services,Technology Services,america,1.846154,1.1079306670549383
239,NYSE:IQV,IQV,"IQVIA Holdings, Inc.",iqvia,stock,['common'],2188000000.0,USD,180.09,100,1,false,0,USD,0.12787723785165672,1072900,30615300104.132988,26.086011848718805,6.9037,-10.463653459568121,0.0,Health technology,Health Technology,america,1.307692,0.6651343798965629
240,NYSE:YUMC,YUMC,"Yum China Holdings, Inc.",yum-china-holdings,stock,['common'],2155000000.0,USD,44.4,100,1,false,0,USD,-0.35906642728905674,1202096,16575566013.581688,18.34862385321101,2.4198,16.955050749154182,1.79533213644524,Consumer services,Consumer Services,america,1.185185,0.5985498027607274
241,NYSE:ALK,ALK,"Alaska Air Group, Inc.",alaska-air,stock,['common'],2152000000.0,USD,51.145,100,1,false,0,USD,-2.171002295332819,2215430,5897553099.275726,20.78896024713438,2.4602,42.455124493341046,0.0,Transportation,Transportation,america,1.21875,0.9349956397144339
242,NYSE:CCL,CCL,Carnival Corporation,carnival,stock,['common'],2146000000.0,USD,28.61,100,1,false,0,USD,0.8459640465280169,13498629,37290651457.36728,15.506775067750677,1.845,183.14917127071823,0.0,Consumer services,Consumer Services,america,1.333333,0.7232622375607491
243,NASDAQ:RVMD,RVMD,"Revolution Medicines, Inc.",revolution-medicines,stock,['common'],2137170999.9999998,USD,34.7,100,1,false,0,USD,-0.857142857142849,1524533,6486581407.468572,,-4.5047,-23.490871210044396,0.0,Health technology,Health Technology,america,1.038462,0.8055300275491118
244,NASDAQ:WDC,WDC,Western Digital Corporation,webster-financial,stock,['common'],2114000000.0,USD,74.64,100,1,false,0,USD,-0.440176070428169,7304255,26040283263.266907,14.704491725768323,5.076,,0.133386688008537,Electronic technology,Electronic Technology,america,1.259259,0.8051262929437043
245,NYSE:AES,AES,The AES Corporation,aes,stock,['common'],2113000000.0,USD,12.8,100,1,false,0,USD,-2.4390243902438913,6232273,9114234295.609756,9.037633269787475,1.4163,35.104454831632154,5.31173780487805,Utilities,Utilities,america,1.588235,0.5787375510365054
246,NASDAQ:CME,CME,CME Group Inc.,cme,stock,['common'],2105400000.0,USD,285.75,100,1,false,0,USD,1.2543850324226713,1567503,102978634082.05061,27.655188432727485,10.3326,13.970880211780262,3.75606817618086,Finance,Finance,america,1.8,0.8286096944452755
247,NASDAQ:NAVI,NAVI,Navient Corporation,navient,stock,['common'],2077000000.0,USD,12.48,100,1,false,0,USD,0.5640612409347323,547604,1240899337.5664787,38.423645320197046,0.3248,-76.25730994152048,5.15713134568896,Finance,Finance,america,2.1,0.45139788479265974
248,NASDAQ:MNST,MNST,Monster Beverage Corporation,monster-beverage,stock,['common'],2072179999.9999998,USD,63.66,100,1,false,0,USD,-1.5922089967537505,8589816,62084176441.8012,39.75271637317347,1.6014,-0.30504887007409115,0.0,Consumer non-durables,Consumer Non-Durables,america,1.576923,1.0241351866420298
249,NASDAQ:CEG,CEG,Constellation Energy Corporation,constellation-energy,stock,['common'],2062000000.0,USD,331.49,100,1,false,0,USD,-1.2732119190505198,1828778,103559329772.16718,34.592185999916516,9.5828,27.714472298855174,0.440963173648236,Utilities,Utilities,america,1.382353,0.6372863929738191
250,NYSE:RDDT,RDDT,"Reddit, Inc.",reddit,stock,['common'],2059940999.9999998,USD,220.75,100,1,false,0,USD,2.4647233568510964,5560199,41314729234.93432,186.33409301932977,1.1847,,0.0,Technology services,Technology Services,america,1.448276,0.5158846087967592
251,NASDAQ:TTWO,TTWO,"Take-Two Interactive Software, Inc.",take-two-interactive-software,stock,['common'],2049600000.0,USD,222.67,100,1,false,0,USD,2.438238947416839,3189970,41075981816.71343,,-23.9368,-7.46327622741803,0.0,Technology services,Technology Services,america,1.283333,1.5533646901692468
252,NYSE:AMCR,AMCR,Amcor plc,amcor,stock,['common'],2045000000.01036,USD,9.64,100,1,false,0,USD,-0.3102378490175735,16010490,22223509218.601864,17.29768526825767,0.5573,23.8169295712064,5.24819027921406,Process industries,Process Industries,america,1.45,0.6776053339323954
253,NASDAQ:AMKR,AMKR,"Amkor Technology, Inc.",amkor-technology,stock,['common'],2043814000.0,USD,23.15,100,1,false,0,USD,0.08646779074794456,2368335,5721361780.149157,18.890248878008975,1.2255,-19.369695374695702,1.41297016861219,Electronic technology,Electronic Technology,america,1.708333,0.6519680235098128
254,NYSE:BWA,BWA,BorgWarner Inc.,borg-warner,stock,['common'],2041000000.0,USD,38.49,100,1,false,0,USD,-0.12973533990658317,1921590,8328961688.341464,41.09545163356823,0.9366,-69.86195578723814,1.141670991178,Producer manufacturing,Producer Manufacturing,america,1.473684,0.7923713245527115
255,NASDAQ:ADSK,ADSK,"Autodesk, Inc.",autodesk,stock,['common'],2040000000.0,USD,284.62,100,1,false,0,USD,-2.084766753818633,2227668,60892891818.7962,60.98825747835776,4.6668,1.1180447217888831,0.0,Technology services,Technology Services,america,1.34375,1.940894948651844
256,NYSE:HAL,HAL,Halliburton Company,halliburton,stock,['common'],2038000000.0,USD,20.5,100,1,false,0,USD,-1.9138755980861177,9047673,17478342973.492825,9.591540728957094,2.1373,-29.01693789438724,3.25358851674641,Industrial services,Industrial Services,america,1.433333,0.6070598173664848
257,NYSE:LNG,LNG,"Cheniere Energy, Inc.",cheniere-energy-partners,stock,['common'],2017000000.0,USD,230.05,100,1,false,0,USD,-0.3379110167655855,2114083,50557654609.136154,13.40766168748288,17.1581,-8.592996681068236,0.838279253130009,Industrial services,Industrial Services,america,1.259259,1.0148569902299607
258,NASDAQ:CSIQ,CSIQ,Canadian Solar Inc.,canadian-solar,stock,['common'],2014162000.0,USD,11.58,100,1,false,0,USD,-0.6861063464837056,550516,775538578.528302,,-0.1977,-106.97256119066094,0.0,Electronic technology,Electronic Technology,america,1.8,0.8769373300336174
259,NASDAQ:WTW,WTW,Willis Towers Watson Public Limited Company,willis-towers-watson,stock,['common'],2000000000.0,USD,329.17,100,1,false,0,USD,0.4026231508311707,652951,32109872100.732075,230.04402823397862,1.4309,-86.33581298522714,1.09806313863047,Finance,Finance,america,1.404762,0.7906558055746508
260,NASDAQ:PTCT,PTCT,"PTC Therapeutics, Inc.",ptc-therapeutics,stock,['common'],1989150000.0,USD,43.3,100,1,false,0,USD,-4.583516967827248,1506109,3439669598.3252525,6.208686425488593,6.9741,,0.0,Health technology,Health Technology,america,1.441176,0.9890658345105275
261,NASDAQ:WYNN,WYNN,"Wynn Resorts, Limited",wynn-resorts,stock,['common'],1984752000.0,USD,108.63,100,1,false,0,USD,2.0862700873978,1917094,11294971057.94446,32.046138415245736,3.3898,-55.00544214075235,0.93976130062964,Consumer services,Consumer Services,america,1.333333,0.9366319662434263
262,NYSE:MGM,MGM,MGM Resorts International,mgm-resorts,stock,['common'],1958020000.0,USD,34.38,100,1,false,0,USD,0.5851375073142272,3792616,9357928040.496197,18.943192462394624,1.8149,-31.445946966835393,0.0,Consumer services,Consumer Services,america,1.44,0.620023340937358
263,NYSE:NEE,NEE,"NextEra Energy, Inc.",nextera-energy,stock,['common'],1942000000.0,USD,72.45,100,1,false,0,USD,0.05524098881370841,8419504,149195765443.15015,25.24478204815499,2.8699,-6.80327336494123,2.98715647010082,Utilities,Utilities,america,1.5,1.1597560236482949
264,NASDAQ:CFLT,CFLT,"Confluent, Inc.",confluent,stock,['common'],1940623000.0,USD,15.91,100,1,false,0,USD,-2.5719534598897624,12595680,5484878889.184324,,-0.9374,21.007836858515216,0.0,Technology services,Technology Services,america,1.361111,0.8534740297571051
265,NYSE:SF,SF,Stifel Financial Corporation,stifel-financial,stock,['common'],1926063000.0,USD,111.13,100,1,false,0,USD,-0.4568255105696929,515683,11354530825.943388,21.489345245001353,5.1714,9.740259740259752,1.57649587961304,Finance,Finance,america,1.571429,0.59013556514238
266,NYSE:ECL,ECL,Ecolab Inc.,ecolab,stock,['common'],1920900000.0,USD,273.5,100,1,false,0,USD,0.23087917323267323,943629,77571411072.1241,36.57443934794528,7.4779,25.428135325986684,0.923516692930699,Process industries,Process Industries,america,1.576923,0.7652615973185201
267,NYSE:BCO,BCO,Brinks Company (The),brink-s,stock,['common'],1902100000.0,USD,106.62,100,1,false,0,USD,1.0711915821404965,347033,4442032720.928999,28.55612395211185,3.7337,25.777328617146694,0.943217366575031,Commercial services,Commercial Services,america,1.0,0.8516088723807542
268,NASDAQ:CRWV,CRWV,"CoreWeave, Inc.",coreweave,stock,['common'],1900706000.0,USD,139.78,100,1,false,0,USD,7.896565032805858,19375060,68219853478.80356,,,,0.0,Technology services,Technology Services,america,1.86,1.4584907698671816
269,NYSE:NOC,NOC,Northrop Grumman Corporation,northrop-grumman,stock,['common'],1899000000.0,USD,580.24,100,1,false,0,USD,-0.14971347937567836,744678,83080492192.58383,21.335647416145143,27.1958,77.48352150362199,1.46099705735575,Electronic technology,Electronic Technology,america,1.62,0.9163827420601095
270,NASDAQ:NTNX,NTNX,"Nutanix, Inc.",nutanix,stock,['common'],1882469000.0,USD,68.8,100,1,false,0,USD,-3.9106145251396613,3382864,18443726316.31285,98285.71428571429,0.0007,,0.0,Technology services,Technology Services,america,1.210526,1.5884796178555105
271,NASDAQ:HOLX,HOLX,"Hologic, Inc.",hologic,stock,['common'],1879100000.0,USD,67.99,100,1,false,0,USD,-0.10285042609463324,1173272,15122286372.888332,28.20927723840345,2.4102,-17.75464937723937,0.0,Health technology,Health Technology,america,1.717391,0.6208115846111035
272,NYSE:MCD,MCD,McDonald's Corporation,mcdonalds,stock,['common'],1876000000.0,USD,304.36,100,1,false,0,USD,-0.35685054837124736,2648805,217192653344.96042,26.069155724576234,11.6751,2.1738559689149115,2.28515305287281,Consumer services,Consumer Services,america,1.631579,0.703228030391245
273,NYSE:GDOT,GDOT,Green Dot Corporation,green-dot,stock,['common'],1874925000.0,USD,9.93,100,1,false,0,USD,3.008298755186713,1490362,545065251.5383817,,-0.1244,73.4188034188034,0.0,Finance,Finance,america,1.5,2.1691711354322707
274,NASDAQ:INSM,INSM,Insmed Incorporated,insmed,stock,['common'],1856765000.0,USD,112.89,100,1,false,0,USD,3.048836147877685,3311828,23862100299.176357,,-5.7032,-5.646117368109073,0.0,Health technology,Health Technology,america,1.026316,1.1162092481997579
275,NYSE:SPGI,SPGI,S&P Global Inc.,s-and-p-global,stock,['common'],1847000000.0,USD,555.88,100,1,false,0,USD,-0.177779374001115,1095362,169710155726.73434,42.725490949617615,13.0105,23.319937062804495,0.671610968448651,Commercial services,Commercial Services,america,1.222222,0.7769620284051397
276,NYSE:DD,DD,"DuPont de Nemours, Inc.",dupont-de-nemours,stock,['common'],1842000000.0,USD,69.9,100,1,false,0,USD,-0.8088548318433278,3754277,29268296076.22393,,-0.4667,-130.65554387808726,2.24208883212715,Process industries,Process Industries,america,1.175,0.9681924535869271
277,NYSE:FTV,FTV,Fortive Corporation,fortive,stock,['common'],1832700000.0,USD,46.72,100,1,false,0,USD,-0.8067940552017039,3920234,15807073023.157537,21.088742439288616,2.2154,-11.12804878048781,0.679405520169851,Electronic technology,Electronic Technology,america,1.704545,0.7419967743237196
278,NYSE:NVR,NVR,"NVR, Inc.",nvr,stock,['common'],1829925000.0,USD,7793.29,100,1,false,0,USD,-0.8320735797869403,12117,22365192282.50143,16.448626180308057,473.7958,-2.0952383313971303,0.0,Consumer durables,Consumer Durables,america,1.8,0.8012670030352527
279,NASDAQ:CTSH,CTSH,Cognizant Technology Solutions Corporation,cognizant,stock,['common'],1808000000.0,USD,69.15,100,1,false,0,USD,-0.6179936763437663,4548026,33772579798.3961,14.041749583722538,4.9246,12.272302396096928,1.75337740730095,Technology services,Technology Services,america,1.740741,0.8548009372083135
280,NYSE:ALB,ALB,Albemarle Corporation,albemarle,stock,['common'],1806829000.0,USD,80.76,100,1,false,0,USD,6.99523052464229,12469177,9504073849.00318,,-9.3269,-97.24442752611766,2.14626391096979,Process industries,Process Industries,america,1.851852,2.265334917900715
281,NYSE:CARR,CARR,Carrier Global Corporation,carrier-global-corporation,stock,['common'],1800000000.0,USD,64.88,100,1,false,0,USD,-1.741632591246412,5173154,55214360004.86808,25.887798260314415,2.5062,-33.297846858116195,1.31001060124186,Producer manufacturing,Producer Manufacturing,america,1.518519,0.823515830024643
282,NYSE:HHH,HHH,Howard Hughes Holdings Inc.,howard-hughes,stock,['common'],1798829000.0,USD,70.28,100,1,false,0,USD,-1.1394007596005096,523370,4174716878.7446904,15.350676015114782,4.5783,,0.0,Finance,Finance,america,1.3,1.2204065347958226
283,NYSE:ACM,ACM,AECOM,aecom,stock,['common'],1794077000.0,USD,119.24,100,1,false,0,USD,0.683948323904406,931604,15792871895.743305,23.726992339070737,5.0255,170.11556033324376,0.844380646795575,Industrial services,Industrial Services,america,1.34375,1.0368747864432208
284,NASDAQ:LYFT,LYFT,"Lyft, Inc.",lyft,stock,['common'],1792164000.0,USD,13.46,100,1,false,0,USD,0.3728560775540694,19420223,5661758935.967189,61.48926450433988,0.2189,,0.0,Transportation,Transportation,america,1.72449,0.8100586083186899
285,NYSE:DXC,DXC,DXC Technology Company,dxc-technology-company,stock,['common'],1792000000.0,USD,12.85,100,1,false,0,USD,-2.207001522070022,1905340,2300133001.6210046,6.2630988936004295,2.0517,507.19147676827464,0.0,Technology services,Technology Services,america,2.208333,0.7952936699951594
286,NYSE:EPD,EPD,Enterprise Products Partners L.P.,enterprise-prods-partners,stock,['common'],1785000000.0,USD,31.14,100,1,false,0,USD,-0.954198473282445,5093098,67539635336.3416,11.633728098031158,2.6767,2.148526942451526,6.80661577608142,Industrial services,Industrial Services,america,1.409091,0.9398006439420367
287,NYSE:DVN,DVN,Devon Energy Corporation,devon-energy,stock,['common'],1759000000.0,USD,32.87,100,1,false,0,USD,-1.2319711538461648,8541585,20865874833.549576,7.362856438859396,4.4643,-19.07662189352331,3.42548076923077,Energy minerals,Energy Minerals,america,1.342857,0.9726958679552792
288,NYSE:VRT,VRT,"Vertiv Holdings, LLC",vertiv-holdings,stock,['common'],1754200000.0,USD,139.83,100,1,false,0,USD,-0.07146430358035755,4107584,53396413489.129,66.80202560672654,2.0932,62.80625340281557,0.0982634174229972,Electronic technology,Electronic Technology,america,1.240741,0.4507804312024195
289,NASDAQ:NBIS,NBIS,Nebius Group N.V.,nebius-group-nv,stock,['common'],1753800000.0,USD,70.24,100,1,false,0,USD,2.1227100901424745,21531454,16739851349.024715,,,,0.0,Technology services,Technology Services,america,1.1,1.4373372106908344
290,NASDAQ:CG,CG,The Carlyle Group Inc.,the-carlyle-group,stock,['common'],1738900000.0,USD,62.4,100,1,false,0,USD,0.27318013819701387,2367204,22534877763.470997,18.204627009364877,3.4277,,2.24971878515186,Finance,Finance,america,1.555556,0.84713752670472
291,NYSE:HOG,HOG,"Harley-Davidson, Inc.",harley-davidson,stock,['common'],1737446000.0,USD,24.16,100,1,false,0,USD,-0.24772914946324825,1411103,2936716375.1940546,12.514244276390759,1.9306,-60.618485200824104,2.91081750619323,Consumer durables,Consumer Durables,america,1.735294,0.3925752114055167
292,NYSE:EVR,EVR,Evercore Inc.,evercore-inc,stock,['common'],1734545000.0,USD,295.74,100,1,false,0,USD,0.003381462820813209,384356,11433133981.102287,26.898170044020812,10.9948,52.09085501653041,1.09559395394448,Finance,Finance,america,1.214286,0.600417778649799
293,NASDAQ:CRSP,CRSP,CRISPR Therapeutics AG,crispr-therapeutics-ag,stock,['common'],1724751000.0,USD,55.41,100,1,false,0,USD,0.7454545454545393,2012029,5039563004.922,,-5.4226,-68.00718800347009,0.0,Health technology,Health Technology,america,1.467742,0.6858972857710648
294,NYSE:DECK,DECK,Deckers Outdoor Corporation,deckers-outdoor,stock,['common'],1720416000.0,USD,100.47,100,1,false,0,USD,-1.1900078678206214,2485633,14904056748.00177,15.428913664424583,6.5118,24.453873057737507,0.0,Consumer non-durables,Consumer Non-Durables,america,1.611111,0.7850875893563803
295,NASDAQ:CART,CART,Maplebear Inc.,maplebear,stock,['common'],1720000000.0,USD,51.77,100,1,false,0,USD,1.0935364186682333,5767109,13498234151.287054,29.88512382381805,1.7323,,0.0,Transportation,Transportation,america,1.529412,1.1093969357600717
296,NASDAQ:PAYX,PAYX,"Paychex, Inc.",paychex,stock,['common'],1711000000.0,USD,138.6,100,1,false,0,USD,-1.8344075359444743,2521941,49929800686.01884,30.269939722197954,4.5788,-1.921388026132584,2.91805368652171,Technology services,Technology Services,america,2.088235,1.1673987613155734
297,NASDAQ:XEL,XEL,Xcel Energy Inc.,xcel-energy,stock,['common'],1709000000.0,USD,72.675,100,1,false,0,USD,-0.8932224192008743,2480821,42981900775.761635,20.160619174434085,3.6048,7.715293133329348,3.04786581208237,Utilities,Utilities,america,1.4,0.6207197956746244
